Input,Time,Latitude,Longitude,Altitude,Pitch,Yaw,Roll,Stonex_status
SMAR,2023-06-12 15:00:15.503,46.089814,11.1155456,250.83485610690443,-1.57,-69.86,1.68,null
SMAR,2023-06-12 15:00:15.539,46.089814,11.1155456,250.83485610690443,-1.44,-71.36,1.65,null
STON,2023-06-12 15:00:15.539,46.089805756666664,11.115529815,198.246,-1.055511,-169.517258,2.466269,2
SMAR,2023-06-12 15:00:15.572,46.089814,11.1155456,250.83485610690443,-1.33,-72.7,1.61,null
SMAR,2023-06-12 15:00:15.604,46.089814,11.1155456,250.83485610690443,-1.18,-73.97,1.57,null
STON,2023-06-12 15:00:15.604,46.089805756666664,11.115529815,198.246,-0.198729,-178.903107,2.336963,2
SMAR,2023-06-12 15:00:15.638,46.089814,11.1155456,250.83485610690443,-1.06,-75.26,1.54,null
SMAR,2023-06-12 15:00:15.671,46.089814,11.1155456,250.83485610690443,-0.95,-76.62,1.51,null
SMAR,2023-06-12 15:00:15.706,46.089814,11.1155456,250.83485610690443,-0.84,-78.06,1.51,null
SMAR,2023-06-12 15:00:15.739,46.089814,11.1155456,250.83485610690443,-0.69,-79.47,1.52,null
STON,2023-06-12 15:00:15.739,46.089805895,11.115529773333334,198.249,-0.198729,-178.903107,2.336963,2
SMAR,2023-06-12 15:00:15.777,46.089814,11.1155456,250.83485610690443,-0.57,-80.72,1.51,null
SMAR,2023-06-12 15:00:15.805,46.089814,11.1155456,250.83485610690443,-0.42,-81.83,1.51,null
STON,2023-06-12 15:00:15.805,46.089805895,11.115529773333334,198.249,0.542879,173.057785,2.170568,2
SMAR,2023-06-12 15:00:15.842,46.089814,11.1155456,250.83485610690443,-0.32,-82.68,1.5,null
SMAR,2023-06-12 15:00:15.873,46.089814,11.1155456,250.83485610690443,-0.24,-83.24,1.48,null
SMAR,2023-06-12 15:00:15.905,46.089814,11.1155456,250.83485610690443,-0.18,-83.65,1.45,null
STON,2023-06-12 15:00:15.905,46.089806071666665,11.11552984,198.226,0.542879,173.057785,2.170568,2
SMAR,2023-06-12 15:00:15.946,46.089814,11.1155456,250.83485610690443,-0.13,-84.06,1.42,null
SMAR,2023-06-12 15:00:15.971,46.089814,11.1155456,250.83485610690443,-0.1,-84.51,1.37,null
SMAR,2023-06-12 15:00:16.005,46.089814,11.1155456,250.83485610690443,-0.1,-84.99,1.32,null
SMAR,2023-06-12 15:00:16.04,46.089814,11.1155456,250.83485610690443,-0.12,-85.57,1.25,null
STON,2023-06-12 15:00:16.04,46.089806071666665,11.11552984,198.226,1.070118,168.265228,2.065183,2
SMAR,2023-06-12 15:00:16.075,46.089814,11.1155456,250.83485610690443,-0.17,-86.26,1.19,null
SMAR,2023-06-12 15:00:16.106,46.089814,11.1155456,250.83485610690443,-0.23,-87.04,1.12,null
SMAR,2023-06-12 15:00:16.141,46.089814,11.1155456,250.83485610690443,-0.28,-87.92,1.06,null
STON,2023-06-12 15:00:16.141,46.089806065,11.115529693333333,198.216,1.070118,168.265228,2.065183,2
SMAR,2023-06-12 15:00:16.171,46.089814,11.1155456,250.83485610690443,-0.36,-88.72,1.0,null
SMAR,2023-06-12 15:00:16.206,46.089814,11.1155456,250.83485610690443,-0.42,-89.55,0.96,null
SMAR,2023-06-12 15:00:16.238,46.089814,11.1155456,250.83485610690443,-0.51,-90.41,0.91,null
STON,2023-06-12 15:00:16.238,46.089806065,11.115529693333333,198.216,0.963445,164.446732,1.689785,2
SMAR,2023-06-12 15:00:16.272,46.089814,11.1155456,250.83485610690443,-0.58,-91.22,0.86,null
SMAR,2023-06-12 15:00:16.305,46.089814,11.1155456,250.83485610690443,-0.65,-91.93,0.84,null
SMAR,2023-06-12 15:00:16.344,46.089814,11.1155456,250.83485610690443,-0.74,-92.54,0.81,null
SMAR,2023-06-12 15:00:16.374,46.0898133,11.1155464,250.98677756869938,-0.83,-93.15,0.78,null
SMAR,2023-06-12 15:00:16.405,46.0898133,11.1155464,250.98677756869938,-0.88,-93.76,0.78,null
STON,2023-06-12 15:00:16.405,46.08980593333333,11.115529523333333,198.212,0.963445,164.446732,1.689785,2
SMAR,2023-06-12 15:00:16.439,46.0898133,11.1155464,250.98677756869938,-0.94,-94.3,0.77,null
SMAR,2023-06-12 15:00:16.473,46.0898133,11.1155464,250.98677756869938,-1.0,-94.74,0.78,null
STON,2023-06-12 15:00:16.473,46.08980593333333,11.115529523333333,198.212,0.457688,159.801895,1.378298,2
SMAR,2023-06-12 15:00:16.505,46.0898133,11.1155464,250.98677756869938,-1.04,-95.02,0.79,null
STON,2023-06-12 15:00:16.505,46.089805831666666,11.115529453333334,198.217,0.457688,159.801895,1.378298,2
SMAR,2023-06-12 15:00:16.544,46.0898133,11.1155464,250.98677756869938,-1.09,-95.25,0.8,null
SMAR,2023-06-12 15:00:16.573,46.0898133,11.1155464,250.98677756869938,-1.15,-95.6,0.83,null
