Input,Time,Latitude,Longitude,Pitch,Yaw,Roll,Status
STON,2023-04-04 12:43:20:258 GMT+02:00 2023,46.089780196666666,11.115573576666666,0.297841,-176.731491,1.53234,1
SMAR,2023-04-04 12:43:20:274 GMT+02:00 2023,46.0897867,11.1156517,274.4,237.94,36.28,null
SMAR,2023-04-04 12:43:20:304 GMT+02:00 2023,46.0897867,11.1156517,274.4,237.95,36.29,null
SMAR,2023-04-04 12:43:20:332 GMT+02:00 2023,46.0897867,11.1156517,274.4,237.96,36.29,null
SMAR,2023-04-04 12:43:20:363 GMT+02:00 2023,46.0897867,11.1156517,274.41,237.97,36.3,null
SMAR,2023-04-04 12:43:20:397 GMT+02:00 2023,46.0897867,11.1156517,274.41,237.97,36.26,null
SMAR,2023-04-04 12:43:20:434 GMT+02:00 2023,46.0897867,11.1156517,274.42,237.97,36.21,null
SMAR,2023-04-04 12:43:20:465 GMT+02:00 2023,46.0897867,11.1156517,274.46,237.95,36.18,null
STON,2023-04-04 12:43:20:494 GMT+02:00 2023,46.089780196666666,11.115573576666666,0.306372,-177.265732,1.537977,1
SMAR,2023-04-04 12:43:20:498 GMT+02:00 2023,46.0897867,11.1156517,274.47,237.95,36.16,null
SMAR,2023-04-04 12:43:20:530 GMT+02:00 2023,46.0897867,11.1156517,274.45,237.95,36.13,null
SMAR,2023-04-04 12:43:20:564 GMT+02:00 2023,46.0897867,11.1156517,274.45,237.95,36.08,null
SMAR,2023-04-04 12:43:20:595 GMT+02:00 2023,46.0897867,11.1156517,274.45,237.94,36.03,null
SMAR,2023-04-04 12:43:20:631 GMT+02:00 2023,46.0897867,11.1156517,274.48,237.94,36.04,null
STON,2023-04-04 12:43:20:654 GMT+02:00 2023,46.089780196666666,11.115573576666666,0.305519,-177.751007,1.530481,1
SMAR,2023-04-04 12:43:20:661 GMT+02:00 2023,46.0897867,11.1156517,274.48,237.92,35.98,null
SMAR,2023-04-04 12:43:20:697 GMT+02:00 2023,46.0897867,11.1156517,274.5,237.89,35.92,null
STON,2023-04-04 12:43:20:707 GMT+02:00 2023,46.0897802,11.115573468333332,0.305519,-177.751007,1.530481,1
STON,2023-04-04 12:43:20:714 GMT+02:00 2023,46.0897802,11.115573468333332,0.305519,-177.751007,1.530481,1
SMAR,2023-04-04 12:43:20:729 GMT+02:00 2023,46.0897867,11.1156517,274.54,237.89,35.89,null
SMAR,2023-04-04 12:43:20:762 GMT+02:00 2023,46.0897867,11.1156517,274.55,237.86,35.86,null
SMAR,2023-04-04 12:43:20:796 GMT+02:00 2023,46.0897867,11.1156517,274.56,237.85,35.84,null
SMAR,2023-04-04 12:43:20:838 GMT+02:00 2023,46.0897867,11.1156517,274.56,237.84,35.83,null
SMAR,2023-04-04 12:43:20:862 GMT+02:00 2023,46.0897867,11.1156517,274.57,237.84,35.83,null
STON,2023-04-04 12:43:20:896 GMT+02:00 2023,46.0897802,11.115573468333332,0.303404,-177.973083,1.519465,1
SMAR,2023-04-04 12:43:20:901 GMT+02:00 2023,46.0897867,11.1156517,274.58,237.83,35.86,null
SMAR,2023-04-04 12:43:20:930 GMT+02:00 2023,46.0897867,11.1156517,274.58,237.81,35.87,null
SMAR,2023-04-04 12:43:20:959 GMT+02:00 2023,46.0897867,11.1156517,274.59,237.81,35.86,null
SMAR,2023-04-04 12:43:20:993 GMT+02:00 2023,46.0897867,11.1156517,274.6,237.81,35.85,null
SMAR,2023-04-04 12:43:21:026 GMT+02:00 2023,46.0897867,11.1156517,274.62,237.79,35.88,null
STON,2023-04-04 12:43:21:042 GMT+02:00 2023,46.0897802,11.115573468333332,0.298049,-177.466614,1.536057,1
SMAR,2023-04-04 12:43:21:060 GMT+02:00 2023,46.0897867,11.1156517,274.63,237.79,35.91,null
SMAR,2023-04-04 12:43:21:098 GMT+02:00 2023,46.0897867,11.1156517,274.64,237.79,35.91,null
SMAR,2023-04-04 12:43:21:125 GMT+02:00 2023,46.0897867,11.1156517,274.65,237.79,35.89,null
SMAR,2023-04-04 12:43:21:159 GMT+02:00 2023,46.0897867,11.1156517,274.67,237.79,35.93,null
SMAR,2023-04-04 12:43:21:193 GMT+02:00 2023,46.0897867,11.1156517,274.66,237.8,35.92,null
SMAR,2023-04-04 12:43:21:228 GMT+02:00 2023,46.0897867,11.1156517,274.63,237.83,35.88,null
SMAR,2023-04-04 12:43:21:274 GMT+02:00 2023,46.0897867,11.1156517,274.59,237.85,35.84,null
SMAR,2023-04-04 12:43:21:300 GMT+02:00 2023,46.0897867,11.1156517,274.59,237.86,35.85,null
STON,2023-04-04 12:43:21:304 GMT+02:00 2023,46.0897802,11.115573468333332,0.306868,-176.987518,1.515815,1
SMAR,2023-04-04 12:43:21:329 GMT+02:00 2023,46.0897867,11.1156517,274.59,237.85,35.86,null
SMAR,2023-04-04 12:43:21:366 GMT+02:00 2023,46.0897867,11.1156517,274.56,237.84,35.83,null
SMAR,2023-04-04 12:43:21:391 GMT+02:00 2023,46.0897867,11.1156517,274.57,237.85,35.82,null
SMAR,2023-04-04 12:43:21:430 GMT+02:00 2023,46.0897867,11.1156517,274.6,237.86,35.84,null
STON,2023-04-04 12:43:21:463 GMT+02:00 2023,46.0897802,11.115573468333332,0.308662,-176.506744,1.515121,1
SMAR,2023-04-04 12:43:21:464 GMT+02:00 2023,46.0897867,11.1156517,274.57,237.88,35.83,null
SMAR,2023-04-04 12:43:21:516 GMT+02:00 2023,46.0897867,11.1156517,274.53,237.88,35.8,null
SMAR,2023-04-04 12:43:21:534 GMT+02:00 2023,46.0897867,11.1156517,274.54,237.9,35.78,null
SMAR,2023-04-04 12:43:21:570 GMT+02:00 2023,46.0897867,11.1156517,274.56,237.88,35.8,null
SMAR,2023-04-04 12:43:21:595 GMT+02:00 2023,46.0897867,11.1156517,274.57,237.87,35.82,null
SMAR,2023-04-04 12:43:21:625 GMT+02:00 2023,46.0897867,11.1156517,274.55,237.89,35.82,null
SMAR,2023-04-04 12:43:21:666 GMT+02:00 2023,46.0897867,11.1156517,274.51,237.9,35.8,null
SMAR,2023-04-04 12:43:21:699 GMT+02:00 2023,46.0897867,11.1156517,274.52,237.91,35.82,null
STON,2023-04-04 12:43:21:705 GMT+02:00 2023,46.0897802,11.115573468333332,0.308288,-175.946442,1.514236,1
SMAR,2023-04-04 12:43:21:732 GMT+02:00 2023,46.0897867,11.1156517,274.53,237.9,35.86,null
SMAR,2023-04-04 12:43:21:764 GMT+02:00 2023,46.0897867,11.1156517,274.5,237.89,35.86,null
SMAR,2023-04-04 12:43:21:793 GMT+02:00 2023,46.0897867,11.1156517,274.5,237.9,35.85,null
SMAR,2023-04-04 12:43:21:831 GMT+02:00 2023,46.0897867,11.1156517,274.53,237.89,35.87,null
STON,2023-04-04 12:43:21:838 GMT+02:00 2023,46.089780266666665,11.115573213333333,0.308288,-175.946442,1.514236,1
SMAR,2023-04-04 12:43:21:875 GMT+02:00 2023,46.0897867,11.1156517,274.54,237.88,35.91,null
STON,2023-04-04 12:43:21:891 GMT+02:00 2023,46.089780266666665,11.115573213333333,0.308288,-175.946442,1.514236,1
SMAR,2023-04-04 12:43:21:900 GMT+02:00 2023,46.0897867,11.1156517,274.53,237.88,35.91,null
SMAR,2023-04-04 12:43:21:933 GMT+02:00 2023,46.0897867,11.1156517,274.51,237.9,35.89,null
STON,2023-04-04 12:43:21:944 GMT+02:00 2023,46.089780266666665,11.115573213333333,0.306231,-175.45343,1.513265,1
SMAR,2023-04-04 12:43:21:958 GMT+02:00 2023,46.0897867,11.1156517,274.53,237.91,35.9,null
SMAR,2023-04-04 12:43:21:999 GMT+02:00 2023,46.0897867,11.1156517,274.54,237.9,35.92,null
SMAR,2023-04-04 12:43:22:024 GMT+02:00 2023,46.0897867,11.1156517,274.53,237.91,35.89,null
SMAR,2023-04-04 12:43:22:062 GMT+02:00 2023,46.0897867,11.1156517,274.54,237.92,35.87,null
SMAR,2023-04-04 12:43:22:115 GMT+02:00 2023,46.0897867,11.1156517,274.54,237.94,35.84,null
SMAR,2023-04-04 12:43:22:139 GMT+02:00 2023,46.0897867,11.1156517,274.53,237.94,35.83,null
STON,2023-04-04 12:43:22:166 GMT+02:00 2023,46.089780266666665,11.115573213333333,0.310289,-175.06015,1.493182,1
SMAR,2023-04-04 12:43:22:170 GMT+02:00 2023,46.0897867,11.1156517,274.52,237.95,35.84,null
SMAR,2023-04-04 12:43:22:212 GMT+02:00 2023,46.0897867,11.1156517,274.5,237.98,35.81,null
SMAR,2023-04-04 12:43:22:236 GMT+02:00 2023,46.0897867,11.1156517,274.48,238.01,35.78,null
STON,2023-04-04 12:43:22:270 GMT+02:00 2023,46.089780266666665,11.115573213333333,0.300323,-174.800781,1.504961,1
SMAR,2023-04-04 12:43:22:275 GMT+02:00 2023,46.0897867,11.1156517,274.47,238.02,35.81,null
SMAR,2023-04-04 12:43:22:312 GMT+02:00 2023,46.0897867,11.1156517,274.48,238.03,35.83,null
SMAR,2023-04-04 12:43:22:337 GMT+02:00 2023,46.0897867,11.1156517,274.5,238.04,35.81,null
SMAR,2023-04-04 12:43:22:367 GMT+02:00 2023,46.0897867,11.1156517,274.54,238.05,35.8,null
SMAR,2023-04-04 12:43:22:402 GMT+02:00 2023,46.0897867,11.1156517,274.55,238.06,35.82,null
SMAR,2023-04-04 12:43:22:438 GMT+02:00 2023,46.0897867,11.1156517,274.55,238.07,35.84,null
SMAR,2023-04-04 12:43:22:468 GMT+02:00 2023,46.0897867,11.1156517,274.53,238.08,35.83,null
SMAR,2023-04-04 12:43:22:500 GMT+02:00 2023,46.0897867,11.1156517,274.52,238.08,35.84,null
SMAR,2023-04-04 12:43:22:537 GMT+02:00 2023,46.0897867,11.1156517,274.51,238.08,35.85,null
SMAR,2023-04-04 12:43:22:568 GMT+02:00 2023,46.0897867,11.1156517,274.52,238.07,35.87,null
STON,2023-04-04 12:43:22:575 GMT+02:00 2023,46.089780266666665,11.115573213333333,0.290529,-174.283051,1.501421,1
SMAR,2023-04-04 12:43:22:607 GMT+02:00 2023,46.0897867,11.1156517,274.56,238.06,35.89,null
SMAR,2023-04-04 12:43:22:632 GMT+02:00 2023,46.0897867,11.1156517,274.58,238.05,35.91,null
SMAR,2023-04-04 12:43:22:669 GMT+02:00 2023,46.0897867,11.1156517,274.6,238.03,35.92,null
STON,2023-04-04 12:43:22:689 GMT+02:00 2023,46.089780266666665,11.115573213333333,0.300976,-173.578049,1.499973,1
SMAR,2023-04-04 12:43:22:697 GMT+02:00 2023,46.0897867,11.1156517,274.66,238.0,35.95,null
SMAR,2023-04-04 12:43:22:733 GMT+02:00 2023,46.0897867,11.1156517,274.7,237.97,35.96,null
SMAR,2023-04-04 12:43:22:765 GMT+02:00 2023,46.0897867,11.1156517,274.74,237.94,35.93,null
SMAR,2023-04-04 12:43:22:798 GMT+02:00 2023,46.0897867,11.1156517,274.8,237.91,35.91,null
STON,2023-04-04 12:43:22:804 GMT+02:00 2023,46.089780313333335,11.115572956666666,0.300976,-173.578049,1.499973,1
SMAR,2023-04-04 12:43:22:832 GMT+02:00 2023,46.0897867,11.1156517,274.83,237.88,35.91,null
SMAR,2023-04-04 12:43:22:863 GMT+02:00 2023,46.0897867,11.1156517,274.85,237.85,35.89,null
SMAR,2023-04-04 12:43:22:902 GMT+02:00 2023,46.0897867,11.1156517,274.88,237.82,35.84,null
STON,2023-04-04 12:43:22:910 GMT+02:00 2023,46.089780313333335,11.115572956666666,0.300976,-173.578049,1.499973,1
STON,2023-04-04 12:43:22:916 GMT+02:00 2023,46.089780313333335,11.115572956666666,0.301376,-173.15802,1.516101,1
SMAR,2023-04-04 12:43:22:931 GMT+02:00 2023,46.0897867,11.1156517,274.9,237.8,35.8,null
SMAR,2023-04-04 12:43:22:966 GMT+02:00 2023,46.0897867,11.1156517,274.93,237.77,35.77,null
SMAR,2023-04-04 12:43:22:998 GMT+02:00 2023,46.0897867,11.1156517,274.96,237.74,35.77,null
SMAR,2023-04-04 12:43:23:031 GMT+02:00 2023,46.0897867,11.1156517,274.98,237.73,35.74,null
SMAR,2023-04-04 12:43:23:067 GMT+02:00 2023,46.0897867,11.1156517,274.99,237.72,35.71,null
SMAR,2023-04-04 12:43:23:104 GMT+02:00 2023,46.0897867,11.1156517,274.99,237.72,35.72,null
SMAR,2023-04-04 12:43:23:138 GMT+02:00 2023,46.0897867,11.1156517,275.0,237.73,35.76,null
STON,2023-04-04 12:43:23:141 GMT+02:00 2023,46.089780313333335,11.115572956666666,0.303709,-173.002472,1.511225,1
SMAR,2023-04-04 12:43:23:170 GMT+02:00 2023,46.0897867,11.1156517,275.01,237.74,35.77,null
SMAR,2023-04-04 12:43:23:203 GMT+02:00 2023,46.0897867,11.1156517,275.0,237.77,35.75,null
SMAR,2023-04-04 12:43:23:234 GMT+02:00 2023,46.0897867,11.1156517,275.02,237.79,35.75,null
SMAR,2023-04-04 12:43:23:270 GMT+02:00 2023,46.0897867,11.1156517,275.04,237.8,35.8,null
SMAR,2023-04-04 12:43:23:300 GMT+02:00 2023,46.0897867,11.1156517,275.04,237.82,35.82,null
SMAR,2023-04-04 12:43:23:331 GMT+02:00 2023,46.0897867,11.1156517,275.03,237.85,35.81,null
SMAR,2023-04-04 12:43:23:370 GMT+02:00 2023,46.0897867,11.1156517,275.03,237.87,35.82,null
STON,2023-04-04 12:43:23:374 GMT+02:00 2023,46.089780313333335,11.115572956666666,0.296568,-173.277603,1.505184,1
SMAR,2023-04-04 12:43:23:402 GMT+02:00 2023,46.0897867,11.1156517,275.05,237.89,35.87,null
SMAR,2023-04-04 12:43:23:436 GMT+02:00 2023,46.0897867,11.1156517,275.04,237.9,35.88,null
SMAR,2023-04-04 12:43:23:472 GMT+02:00 2023,46.0897867,11.1156517,275.03,237.92,35.84,null
STON,2023-04-04 12:43:23:494 GMT+02:00 2023,46.089780313333335,11.115572956666666,0.300219,-174.105179,1.500496,1
SMAR,2023-04-04 12:43:23:505 GMT+02:00 2023,46.0897867,11.1156517,275.04,237.94,35.83,null
SMAR,2023-04-04 12:43:23:542 GMT+02:00 2023,46.0897867,11.1156517,275.01,237.95,35.82,null
SMAR,2023-04-04 12:43:23:571 GMT+02:00 2023,46.0897867,11.1156517,274.97,237.97,35.83,null
SMAR,2023-04-04 12:43:23:607 GMT+02:00 2023,46.0897867,11.1156517,274.94,237.99,35.83,null
SMAR,2023-04-04 12:43:23:637 GMT+02:00 2023,46.0897867,11.1156517,274.9,238.0,35.86,null
SMAR,2023-04-04 12:43:23:667 GMT+02:00 2023,46.0897867,11.1156517,274.87,238.0,35.93,null
SMAR,2023-04-04 12:43:23:701 GMT+02:00 2023,46.0897867,11.1156517,274.86,238.01,35.99,null
STON,2023-04-04 12:43:23:705 GMT+02:00 2023,46.089780313333335,11.115572956666666,0.28925,-174.98613,1.516048,1
STON,2023-04-04 12:43:23:707 GMT+02:00 2023,46.089780335,11.11557275,0.28925,-174.98613,1.516048,1
STON,2023-04-04 12:43:23:712 GMT+02:00 2023,46.089780335,11.11557275,0.28925,-174.98613,1.516048,1
SMAR,2023-04-04 12:43:23:753 GMT+02:00 2023,46.0897867,11.1156517,274.81,238.02,36.01,null
SMAR,2023-04-04 12:43:23:773 GMT+02:00 2023,46.0897867,11.1156517,274.78,238.03,36.01,null
SMAR,2023-04-04 12:43:23:807 GMT+02:00 2023,46.0897867,11.1156517,274.78,238.04,36.03,null
SMAR,2023-04-04 12:43:23:843 GMT+02:00 2023,46.0897867,11.1156517,274.75,238.02,36.04,null
STON,2023-04-04 12:43:23:854 GMT+02:00 2023,46.089780335,11.11557275,0.296213,-175.139191,1.518094,1
SMAR,2023-04-04 12:43:23:875 GMT+02:00 2023,46.0897867,11.1156517,274.71,238.02,36.05,null
SMAR,2023-04-04 12:43:23:907 GMT+02:00 2023,46.0897867,11.1156517,274.71,238.05,36.08,null
SMAR,2023-04-04 12:43:23:948 GMT+02:00 2023,46.0897867,11.1156517,274.7,238.07,36.13,null
SMAR,2023-04-04 12:43:23:972 GMT+02:00 2023,46.0897867,11.1156517,274.66,238.08,36.15,null
SMAR,2023-04-04 12:43:23:998 GMT+02:00 2023,46.0897867,11.1156517,274.63,238.1,36.18,null
SMAR,2023-04-04 12:43:24:045 GMT+02:00 2023,46.0897867,11.1156517,274.59,238.13,36.19,null
SMAR,2023-04-04 12:43:24:075 GMT+02:00 2023,46.0897867,11.1156517,274.55,238.15,36.19,null
STON,2023-04-04 12:43:24:088 GMT+02:00 2023,46.089780335,11.11557275,0.286082,-174.83931,1.530142,1
SMAR,2023-04-04 12:43:24:105 GMT+02:00 2023,46.0897867,11.1156517,274.52,238.17,36.22,null
SMAR,2023-04-04 12:43:24:139 GMT+02:00 2023,46.0897867,11.1156517,274.49,238.2,36.22,null
SMAR,2023-04-04 12:43:24:172 GMT+02:00 2023,46.0897867,11.1156517,274.46,238.23,36.2,null
SMAR,2023-04-04 12:43:24:213 GMT+02:00 2023,46.0897867,11.1156517,274.45,238.25,36.21,null
SMAR,2023-04-04 12:43:24:238 GMT+02:00 2023,46.0897867,11.1156517,274.45,238.26,36.25,null
SMAR,2023-04-04 12:43:24:275 GMT+02:00 2023,46.0897867,11.1156517,274.42,238.26,36.27,null
STON,2023-04-04 12:43:24:286 GMT+02:00 2023,46.089780335,11.11557275,0.275685,-173.796997,1.534481,1
SMAR,2023-04-04 12:43:24:305 GMT+02:00 2023,46.0897867,11.1156517,274.41,238.28,36.24,null
SMAR,2023-04-04 12:43:24:331 GMT+02:00 2023,46.0897867,11.1156517,274.42,238.3,36.21,null
SMAR,2023-04-04 12:43:24:371 GMT+02:00 2023,46.0897867,11.1156517,274.42,238.29,36.21,null
SMAR,2023-04-04 12:43:24:396 GMT+02:00 2023,46.0897867,11.1156517,274.42,238.3,36.23,null
SMAR,2023-04-04 12:43:24:428 GMT+02:00 2023,46.0897867,11.1156517,274.41,238.31,36.21,null
STON,2023-04-04 12:43:24:444 GMT+02:00 2023,46.089780335,11.11557275,0.280688,-171.715714,1.53894,1025
SMAR,2023-04-04 12:43:24:469 GMT+02:00 2023,46.0897867,11.1156517,274.38,238.3,36.16,null
SMAR,2023-04-04 12:43:24:497 GMT+02:00 2023,46.0897867,11.1156517,274.39,238.3,36.16,null
SMAR,2023-04-04 12:43:24:537 GMT+02:00 2023,46.0897867,11.1156517,274.4,238.27,36.18,null
SMAR,2023-04-04 12:43:24:567 GMT+02:00 2023,46.0897867,11.1156517,274.45,238.25,36.15,null
SMAR,2023-04-04 12:43:24:607 GMT+02:00 2023,46.0897867,11.1156517,274.48,238.22,36.12,null
SMAR,2023-04-04 12:43:24:637 GMT+02:00 2023,46.0897867,11.1156517,274.48,238.22,36.1,null
STON,2023-04-04 12:43:24:653 GMT+02:00 2023,46.089780335,11.11557275,0.270317,-171.684998,1.541079,1025
SMAR,2023-04-04 12:43:24:674 GMT+02:00 2023,46.0897867,11.1156517,274.46,238.24,36.12,null
SMAR,2023-04-04 12:43:24:699 GMT+02:00 2023,46.0897867,11.1156517,274.42,238.26,36.11,null
STON,2023-04-04 12:43:24:727 GMT+02:00 2023,46.089780375,11.115572495,0.270317,-171.684998,1.541079,1025
STON,2023-04-04 12:43:24:730 GMT+02:00 2023,46.089780375,11.115572495,0.270317,-171.684998,1.541079,1025
SMAR,2023-04-04 12:43:24:733 GMT+02:00 2023,46.0897867,11.1156517,274.41,238.27,36.04,null
SMAR,2023-04-04 12:43:24:768 GMT+02:00 2023,46.0897867,11.1156517,274.4,238.3,35.97,null
SMAR,2023-04-04 12:43:24:799 GMT+02:00 2023,46.0897867,11.1156517,274.35,238.32,35.94,null
SMAR,2023-04-04 12:43:24:833 GMT+02:00 2023,46.0897867,11.1156517,274.31,238.33,35.93,null
SMAR,2023-04-04 12:43:24:869 GMT+02:00 2023,46.0897867,11.1156517,274.33,238.35,35.94,null
STON,2023-04-04 12:43:24:896 GMT+02:00 2023,46.089780375,11.115572495,0.273787,-173.55954,1.531149,1
SMAR,2023-04-04 12:43:24:898 GMT+02:00 2023,46.0897867,11.1156517,274.31,238.37,35.91,null
SMAR,2023-04-04 12:43:24:934 GMT+02:00 2023,46.0897867,11.1156517,274.26,238.41,35.9,null
SMAR,2023-04-04 12:43:24:968 GMT+02:00 2023,46.0897867,11.1156517,274.24,238.42,35.92,null
SMAR,2023-04-04 12:43:25:002 GMT+02:00 2023,46.0897867,11.1156517,274.24,238.44,35.93,null
SMAR,2023-04-04 12:43:25:041 GMT+02:00 2023,46.0897867,11.1156517,274.23,238.44,35.9,null
STON,2023-04-04 12:43:25:049 GMT+02:00 2023,46.089780375,11.115572495,0.275097,-175.808716,1.546168,1025
SMAR,2023-04-04 12:43:25:076 GMT+02:00 2023,46.0897867,11.1156517,274.23,238.45,35.9,null
SMAR,2023-04-04 12:43:25:109 GMT+02:00 2023,46.0897867,11.1156517,274.24,238.45,35.93,null
SMAR,2023-04-04 12:43:25:137 GMT+02:00 2023,46.0897867,11.1156517,274.22,238.45,35.94,null
SMAR,2023-04-04 12:43:25:174 GMT+02:00 2023,46.0897867,11.1156517,274.19,238.46,35.94,null
SMAR,2023-04-04 12:43:25:208 GMT+02:00 2023,46.0897867,11.1156517,274.18,238.46,35.95,null
SMAR,2023-04-04 12:43:25:236 GMT+02:00 2023,46.0897867,11.1156517,274.17,238.44,35.97,null
SMAR,2023-04-04 12:43:25:275 GMT+02:00 2023,46.0897867,11.1156517,274.19,238.39,35.95,null
SMAR,2023-04-04 12:43:25:308 GMT+02:00 2023,46.0897867,11.1156517,274.28,238.34,35.93,null
SMAR,2023-04-04 12:43:25:342 GMT+02:00 2023,46.0897867,11.1156517,274.36,238.28,35.88,null
SMAR,2023-04-04 12:43:25:376 GMT+02:00 2023,46.0897867,11.1156517,274.46,238.23,35.88,null
SMAR,2023-04-04 12:43:25:420 GMT+02:00 2023,46.0897867,11.1156517,274.56,238.2,35.9,null
SMAR,2023-04-04 12:43:25:455 GMT+02:00 2023,46.0897867,11.1156517,274.64,238.16,35.89,null
SMAR,2023-04-04 12:43:25:473 GMT+02:00 2023,46.0897867,11.1156517,274.73,238.14,35.89,null
SMAR,2023-04-04 12:43:25:507 GMT+02:00 2023,46.0897867,11.1156517,274.89,238.13,35.88,null
STON,2023-04-04 12:43:25:516 GMT+02:00 2023,46.089780375,11.115572495,0.271544,-175.778625,1.556278,1025
STON,2023-04-04 12:43:25:522 GMT+02:00 2023,46.089780375,11.115572495,0.267385,-175.75058,1.569744,1025
SMAR,2023-04-04 12:43:25:535 GMT+02:00 2023,46.0897867,11.1156517,275.12,238.1,35.82,null
SMAR,2023-04-04 12:43:25:571 GMT+02:00 2023,46.0897867,11.1156517,275.44,238.04,35.62,null
SMAR,2023-04-04 12:43:25:611 GMT+02:00 2023,46.0897867,11.1156517,275.81,237.96,35.42,null
SMAR,2023-04-04 12:43:25:642 GMT+02:00 2023,46.0897867,11.1156517,276.04,237.89,35.22,null
STON,2023-04-04 12:43:25:652 GMT+02:00 2023,46.089780375,11.115572495,0.252753,-175.722855,1.598417,1025
SMAR,2023-04-04 12:43:25:666 GMT+02:00 2023,46.0897867,11.1156517,276.22,237.83,35.07,null
SMAR,2023-04-04 12:43:25:707 GMT+02:00 2023,46.0897867,11.1156517,276.44,237.8,35.07,null
STON,2023-04-04 12:43:25:728 GMT+02:00 2023,46.08978048,11.115572191666667,0.252753,-175.722855,1.598417,1025
SMAR,2023-04-04 12:43:25:740 GMT+02:00 2023,46.0897867,11.1156517,276.65,237.79,35.22,null
STON,2023-04-04 12:43:25:746 GMT+02:00 2023,46.08978048,11.115572191666667,0.252753,-175.722855,1.598417,1025
SMAR,2023-04-04 12:43:25:771 GMT+02:00 2023,46.0897867,11.1156517,276.79,237.77,35.38,null
SMAR,2023-04-04 12:43:25:821 GMT+02:00 2023,46.0897867,11.1156517,276.95,237.8,35.55,null
SMAR,2023-04-04 12:43:25:845 GMT+02:00 2023,46.0897867,11.1156517,277.06,237.82,35.67,null
SMAR,2023-04-04 12:43:25:873 GMT+02:00 2023,46.0897867,11.1156517,277.05,237.82,35.85,null
STON,2023-04-04 12:43:25:890 GMT+02:00 2023,46.08978048,11.115572191666667,0.250673,-176.165756,1.608107,1
SMAR,2023-04-04 12:43:25:919 GMT+02:00 2023,46.0897867,11.1156517,276.93,237.85,35.96,null
SMAR,2023-04-04 12:43:25:951 GMT+02:00 2023,46.0897867,11.1156517,276.85,237.89,36.05,null
SMAR,2023-04-04 12:43:25:973 GMT+02:00 2023,46.0897867,11.1156517,276.75,237.9,36.12,null
SMAR,2023-04-04 12:43:25:999 GMT+02:00 2023,46.0897867,11.1156517,276.64,237.9,36.26,null
SMAR,2023-04-04 12:43:26:032 GMT+02:00 2023,46.0897867,11.1156517,276.49,237.93,36.5,null
SMAR,2023-04-04 12:43:26:070 GMT+02:00 2023,46.0897867,11.1156517,276.31,237.97,36.81,null
STON,2023-04-04 12:43:26:092 GMT+02:00 2023,46.08978048,11.115572191666667,0.266685,-178.489136,1.588349,1
SMAR,2023-04-04 12:43:26:098 GMT+02:00 2023,46.0897867,11.1156517,276.11,237.98,37.11,null
SMAR,2023-04-04 12:43:26:133 GMT+02:00 2023,46.0897867,11.1156517,275.98,237.99,37.35,null
SMAR,2023-04-04 12:43:26:174 GMT+02:00 2023,46.0897867,11.1156517,275.9,238.04,37.5,null
SMAR,2023-04-04 12:43:26:212 GMT+02:00 2023,46.0897867,11.1156517,275.79,238.09,37.69,null
SMAR,2023-04-04 12:43:26:245 GMT+02:00 2023,46.0897867,11.1156517,275.62,238.12,37.9,null
STON,2023-04-04 12:43:26:254 GMT+02:00 2023,46.08978048,11.115572191666667,0.268098,-178.460556,1.589406,1025
SMAR,2023-04-04 12:43:26:271 GMT+02:00 2023,46.0897867,11.1156517,275.48,238.14,38.1,null
SMAR,2023-04-04 12:43:26:311 GMT+02:00 2023,46.0897867,11.1156517,275.4,238.15,38.26,null
SMAR,2023-04-04 12:43:26:346 GMT+02:00 2023,46.0897867,11.1156517,275.36,238.18,38.46,null
SMAR,2023-04-04 12:43:26:378 GMT+02:00 2023,46.0897867,11.1156517,275.29,238.19,38.68,null
SMAR,2023-04-04 12:43:26:414 GMT+02:00 2023,46.0897867,11.1156517,275.2,238.22,38.88,null
SMAR,2023-04-04 12:43:26:456 GMT+02:00 2023,46.0897867,11.1156517,275.16,238.25,39.13,null
SMAR,2023-04-04 12:43:26:480 GMT+02:00 2023,46.0897867,11.1156517,275.15,238.28,39.33,null
STON,2023-04-04 12:43:26:485 GMT+02:00 2023,46.08978048,11.115572191666667,0.275695,-178.431763,1.575423,1025
SMAR,2023-04-04 12:43:26:508 GMT+02:00 2023,46.0897867,11.1156517,275.13,238.32,39.56,null
SMAR,2023-04-04 12:43:26:539 GMT+02:00 2023,46.0897867,11.1156517,275.1,238.37,39.63,null
SMAR,2023-04-04 12:43:26:578 GMT+02:00 2023,46.0897867,11.1156517,275.06,238.43,39.68,null
SMAR,2023-04-04 12:43:26:613 GMT+02:00 2023,46.0897867,11.1156517,275.02,238.46,39.67,null
SMAR,2023-04-04 12:43:26:637 GMT+02:00 2023,46.0897867,11.1156517,275.01,238.48,39.64,null
SMAR,2023-04-04 12:43:26:680 GMT+02:00 2023,46.0897867,11.1156517,275.02,238.51,39.69,null
SMAR,2023-04-04 12:43:26:711 GMT+02:00 2023,46.0897867,11.1156517,275.04,238.54,39.76,null
SMAR,2023-04-04 12:43:26:739 GMT+02:00 2023,46.0897867,11.1156517,275.04,238.53,39.75,null
STON,2023-04-04 12:43:26:744 GMT+02:00 2023,46.08978048,11.115572191666667,0.285821,-178.40332,1.559281,1025
STON,2023-04-04 12:43:26:752 GMT+02:00 2023,46.08978060166667,11.115571881666666,0.285821,-178.40332,1.559281,1025
